worksheet_id,order_id,worksheet_channel,business_type_name,customer_type,dict_id,dict_name,justificativa,resolutividade,nps,comentario
360287970260875125,87965977417058.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Não,0,
360287970260875511,87966013506552.00,HELP CENTER,Pop,passenger,550175199,Cartão diferente da estimativa (Cartão fixo),Solução do problema,Não,3,
360287970260875798,87966014574975.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260876518,87966014645856.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260876915,87966014873608.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260877230,87966014972333.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,1,
360287970260877429,87966015028253.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,8,
360287970260877471,87966014279133.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,
360287970260877610,0.00,PHONE,Pop,passenger,550174103,Liga??o muda,AtendimeNão da equipe 99,Sim,10,
360287970260877663,87966014782216.00,SELF HELP,Taxi,passenger,550175299,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,0,
360287970260877773,87966015464337.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970260877808,0.00,PHONE,Pop,driver,960001492,Demora no pagameNão ou transfer¨ºncia banc¨¢ria,AtendimeNão da equipe 99,Sim,10,
360287970260877824,87966013755200.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970260878340,87966010593305.00,PHONE,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,AtendimeNão da equipe 99,Sim,10,
360287970260878423,87966000300441.00,PHONE,Pop,driver,550172543,Como solicito o extrato de corridas?,AtendimeNão da equipe 99,Não,10,
360287970260878531,87966012759784.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99|Solução do problema,Sim,9,
360287970260879018,87966015942029.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260879165,0.00,CAT,Pop,driver,550172531,Como funcionam as Legistações,Solução do problema,Sim,9,
360287970260879469,87966013606855.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Sim,5,
360287970260879756,87966012126864.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260880556,87966010377142.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Não,10,
360287970260880707,87965941174590.00,SELF HELP,Pop,passenger,550175747,PagameNão - Recusado pelo baNão,AtendimeNão da equipe 99|Solução do problema,Não,0,
360287970260880884,0.00,PHONE,Pop,driver,960009482,BPP | Ainda Não recebi o Cartão99,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260881069,87965908829472.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Sim,7,
360287970260881139,87966012709892.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260881450,0.00,CAT,Pop,driver,960001142,Não sei utilizar o ReconhecimeNão Facial,AtendimeNão da equipe 99,Sim,10,
360287970260881684,87966007864734.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,10,
360287970260881852,87966013133419.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,
360287970260882099,87966008077997.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970260882542,87966013482819.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260883436,87966013539871.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260883537,87966010274932.00,SELF HELP,Pop,driver,960001984,Não recebi pela corrida (Análise de CSI),Solução do problema,Não,0,
360287970260883555,87966013883488.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260883726,87965994924533.00,SELF HELP,Compartilha,driver,960001634,Não recebi pela corrida (Análise de CSI),AtendimeNão da equipe 99,Sim,10,
360287970260884742,87966014248132.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260885342,0.00,CAT,Pop,driver,550172727,Não consigo alterar meu telefone,Solução do problema,Sim,9,
360287970260885364,87966014181479.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Sim,10,
360287970260886780,0.00,CAT,Pop,driver,550172879,PayPaxx | Como cadastro/altero a senha do Cartão,AtendimeNão da equipe 99,Sim,10,
360287970260887090,87966013926053.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Tempo de espera para ser chamado,Não,10,
360287970260887141,87966015393866.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,7,
360287970260887533,87966009466242.00,SELF HELP,Taxi,passenger,960000172,Não seguiu a rota,Solução do problema,Não,6,
360287970260887602,87966014703328.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Não,0,
360287970260888074,87966015299446.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,0,
360287970260888226,87966015481782.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,9,
360287970260888392,0.00,CAT,Pop,driver,550173135,TreinameNão de ONãoarding,AtendimeNão da equipe 99,Sim,10,
360287970260888532,87966015449798.00,HELP CENTER,Pop,passenger,960000128,Feedback e sugest?es sobre Central de atendimeNão,AtendimeNão da equipe 99,Não,5,
360287970260889123,87966015527346.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Sim,10,
360287970260889190,0.00,PHONE,Pop,driver,550172519,Como funciona a vistoria de carros?,AtendimeNão da equipe 99,Não,9,
360287970260889381,87966013989136.00,HELP CENTER,Pop,driver,550173543,Não recebi a compensa??o pelo Cancelamento do passageiro,Solução do problema,Sim,10,
360287970260889525,87966006917372.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Não,8,
360287970260889700,0.00,CAT,Pop,driver,550172207,Como me torno um motorista?,Solução do problema,Sim,10,
360287970260889704,87965209335237.00,PHONE,Pop,passenger,550175735,PagameNão - CartãoSuspeito,AtendimeNão da equipe 99,Não,9,
360287970260889772,0.00,PHONE,Pop,driver,550173171,Perguntas sobre a Casa 99,AtendimeNão da equipe 99,Sim,8,
360287970260891368,0.00,CAT,Pop,driver,550172727,Não consigo alterar meu telefone,Solução do problema,Não,8,
360287970260891435,87966008825984.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,5,
360287970260891481,87966008952869.00,HELP CENTER,Taxi,passenger,550175275,Paguei duas vezes (voucher e dinheiro),Solução do problema,Não,2,
360287970260891574,87966012900528.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260891658,87966013085214.00,SELF HELP,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970260892356,87966011706001.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99|Tempo de espera para ser chamado,Sim,10,
360287970260892532,87965877505212.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Sim,10,
360287970260892614,87966007908560.00,SELF HELP,99Comfort,driver,960008182,Passageiro cancelou,Solução do problema,Não,4,
360287970260892667,87966002657450.00,HELP CENTER,Pop,driver,960001492,Demora no pagameNão ou transfer¨ºncia banc¨¢ria,AtendimeNão da equipe 99,Sim,10,
360287970260893054,87966013496917.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,5,
360287970260893566,87965666648409.00,SELF HELP,Pop,passenger,550175747,PagameNão - Recusado pelo baNão,Solução do problema,Não,5,
360287970260893924,87966013893000.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,10,
360287970260894221,87966014025055.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260894584,87966014318369.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,8,
360287970260894773,0.00,PHONE,Pop,passenger,550175283,Não teNão cadastro na 99 e recebi cobran?a,Solução do problema,Sim,8,
360287970260894895,0.00,CAT,Pop,driver,550172567,Como acompaNão o status do cadastro?,Tempo de espera para ser chamado,Sim,10,
360287970260894900,87966013575717.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,7,
360287970260894944,87966013494083.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Sim,9,
360287970260895004,87966013645276.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,
360287970260895266,87966014310580.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Não,0,
360287970260895527,87966014635091.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,1,
360287970260895675,87966014726466.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260896112,0.00,CAT,Pop,driver,550175639,Não consigo ficar online,AtendimeNão da equipe 99,Sim,9,
360287970260896191,0.00,CAT,Pop,driver,960010548,Como funcionam os d¨¦bitos em boleto,AtendimeNão da equipe 99,Sim,9,
360287970260896814,87966015388084.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Tempo de espera para ser chamado,Não,0,
360287970260896979,87966015357730.00,SELF HELP,Pop,passenger,550174319,Não consigo chamar corridas,Tempo de espera para ser chamado,Sim,6,
360287970260898158,87965839149042.00,HELP CENTER,Pop,passenger,550175735,PagameNão - CartãoSuspeito,AtendimeNão da equipe 99,Sim,10,
360287970260898470,87966014459598.00,SELF HELP,Taxi,passenger,960000172,Não seguiu a rota,Solução do problema,Não,0,
360287970260898607,87965831749135.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Não,0,
360287970260898999,87965624184213.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,4,
360287970260899109,87966010622150.00,PHONE,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Sim,9,
360287970260899137,87966016137585.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Não,5,
360287970260899273,87966009332382.00,PHONE,Pop,passenger,550175307,PagameNão duplicado na fatura,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260899289,0.00,CAT,Pop,driver,550173151,EveNão,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,9,
360287970260899563,0.00,PHONE,Pop,driver,550172447,Quais s?o os requisitos para cadastrar meu veículo?,AtendimeNão da equipe 99,Sim,10,
360287970260899884,0.00,PHONE,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,Solução do problema,Sim,10,
360287970260900172,87966013379139.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260900186,87966013164515.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Tempo de espera para ser chamado,Não,10,
360287970260900336,0.00,PHONE,Pop,driver,960001972,Bloqueado por Service Control,Solução do problema,Não,0,
360287970260901032,87965994555041.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,2,
360287970260901669,87965991807705.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Não,0,
360287970260901803,87966007372139.00,HELP CENTER,Compartilha,driver,960001312,Problema no posicionameNão da localiza??o,Solução do problema,Não,3,
360287970260901870,87966014018823.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,3,
360287970260901903,87966013949267.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,9,
360287970260902693,0.00,CAT,Pop,driver,550173135,TreinameNão de ONãoarding,AtendimeNão da equipe 99,Sim,10,
360287970260902820,87966014403715.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260903485,87966013268107.00,SELF HELP,99Comfort,passenger,960008456,Motorista finalizou a corrida em local iNãorreto,Tempo de espera para ser chamado,Sim,10,
360287970260904250,87966014601981.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260904537,87966014959432.00,PHONE,Pop,passenger,550174911,For?ou o passageiro a se retirar do veículo,Tempo de espera para ser chamado,Não,0,
360287970260905078,87966014529946.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,
360287970260905606,0.00,CAT,Pop,driver,550172279,Como checo meus gaNãos?,AtendimeNão da equipe 99,Sim,10,
360287970260905753,87966014157682.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,1,
360287970260905958,87966000145799.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260906046,87966014427506.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,AtendimeNão da equipe 99,Sim,10,
360287970260906225,87966016102533.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Sim,6,
360287970260906839,0.00,PHONE,Pop,driver,960001372,Não coNãordo com as regras de chamada,Solução do problema,Não,5,
360287970260907517,87966013239034.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,8,
360287970260907776,87966016754860.00,SELF HELP,99Comfort,passenger,960008640,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260907992,87965994440259.00,CAT,Pop,driver,550172219,Não consigo logar,Solução do problema,Sim,10,
360287970260908116,87966015507832.00,PHONE,Pop,driver,550173483,Não recebi o valor do ped¨¢gio,AtendimeNão da equipe 99,Sim,9,
360287970260908585,87965778731723.00,PHONE,Pop,driver,550173303,Sujou meu carro,Solução do problema,Não,2,
360287970260908714,87966016241281.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260908906,87965957622404.00,HELP CENTER,Taxi,passenger,550175167,Corrida Não aconteceu e fui cobrado,Solução do problema,Sim,10,
360287970260908951,87966016631425.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970260909069,0.00,PHONE,Taxi,driver,960000210,PayPaxx | Como utilizo o Cartão99?,AtendimeNão da equipe 99,Sim,10,
360287970260909102,87966017393855.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Não,2,
360287970260909141,87966013292933.00,PHONE,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,AtendimeNão da equipe 99,Sim,10,
360287970260909619,87966016532997.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema|Tempo de espera para ser chamado,Sim,8,
360287970260909622,87966017281647.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,8,
360287970260909863,87966014618982.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,7,
360287970260910305,0.00,PHONE,Pop,driver,550172279,Como checo meus gaNãos?,AtendimeNão da equipe 99,Sim,10,
360287970260910381,87965979727412.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,5,
360287970260910441,87966016521539.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,4,
360287970260910636,87966014148002.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970260910684,87966014023020.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Sim,8,
360287970260910862,87966015535757.00,PHONE,Pop,driver,960001364,Problemas no poNão de embarque,Tempo de espera para ser chamado,Não,0,
360287970260910934,87966016668837.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,
360287970260911298,87966015106389.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Não,1,
360287970260911385,87965998162116.00,PHONE,Pop,passenger,960004046,Mudan?a de destino/parada | Cartão diferente da estimativa (Cartão fixo),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,2,
360287970260911553,87966017200751.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Não,7,
360287970260912200,0.00,CAT,Pop,driver,550173123,Entrega de brinde,AtendimeNão da equipe 99,Sim,9,
360287970260912589,0.00,PHONE,Pop,driver,550172231,D¨²vidas sobre o funcionameNão do GPS no APP,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,8,
360287970260912948,87966016776594.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,9,
360287970260913256,87965527955577.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Não,0,
360287970260913619,87966017361773.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,6,
360287970260913936,87964618567705.00,SELF HELP,Pop,passenger,550175103,Cadastro de Cartão- Falha indefinida,Solução do problema,Não,0,
360287970260914429,0.00,PHONE,Pop,driver,550172679,Como altero/adiciono carro?,Solução do problema,Sim,10,
360287970260914835,87966017550926.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970260914963,0.00,CAT,Pop,driver,550172939,PayPaxx | Retirada Cartão99 (CASA),AtendimeNão da equipe 99,Sim,10,
360287970260915649,87966018645698.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Não,7,
360287970260915697,87966018965598.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,8,
360287970260915892,87966007006403.00,PHONE,Taxi,driver,960002492,O que ¨¦ o Embarque R¨¢pido?,AtendimeNão da equipe 99,Não,10,
360287970260916001,87966017661121.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,Solução do problema,Sim,10,
360287970260916012,87966017698950.00,SELF HELP,Pop,passenger,550175831,Desconheço cobrança,AtendimeNão da equipe 99,Não,3,
360287970260916182,0.00,PHONE,Taxi,driver,550172919,PayPaxx | Como visualizo o extrato?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260916686,0.00,PHONE,Pop,driver,550172815,Conta bloqueada por Anti fraude (TSI),Solução do problema,Não,1,
360287970260916791,87966014128466.00,HELP CENTER,Pop,passenger,960002782,Revalidar n¡ã Cartão- Não consigo chamar corridas,Solução do problema,Não,0,
360287970260916923,87966018985163.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970260917012,87966018389899.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,Solução do problema,Sim,10,
360287970260917274,0.00,PHONE,Pop,passenger,550174307,Não consigo entrar na minha conta,Solução do problema,Não,0,
360287970260917592,87966016687513.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Tempo de espera para ser chamado,Sim,9,
360287970260917886,87966017728263.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,Tempo de espera para ser chamado,Sim,8,
360287970260918591,87966020042725.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Tempo de espera para ser chamado,Sim,10,
360287970260918755,87966018985601.00,PHONE,Taxi,passenger,550175335,achados e perdidos,AtendimeNão da equipe 99,Não,8,
360287970260919388,87966011574389.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260919767,87965996976802.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99,Não,2,
360287970260921238,87966016664300.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Sim,9,
360287970260921253,0.00,PHONE,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,AtendimeNão da equipe 99,Sim,10,
360287970260921356,87965824992551.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970260921441,87965991111306.00,HELP CENTER,Pop,passenger,550175307,PagameNão duplicado na fatura,AtendimeNão da equipe 99,Não,0,
360287970260921561,87966016813653.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260921828,87966017196627.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,0,
360287970260922038,87966015627903.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,Solução do problema,Não,2,
360287970260922177,0.00,CAT,Pop,driver,550173135,TreinameNão de ONãoarding,AtendimeNão da equipe 99,Sim,9,
360287970260922180,87966008453029.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970260922498,87965976890215.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,
360287970260922993,87965977509200.00,HELP CENTER,Pop,passenger,960004046,Mudan?a de destino/parada | Cartão diferente da estimativa (Cartão fixo),Solução do problema,Sim,9,
360287970260923043,87965417742106.00,HELP CENTER,Pop,passenger,550175307,PagameNão duplicado na fatura,Solução do problema,Não,0,
360287970260923252,87966017780092.00,HELP CENTER,Taxi,passenger,550175167,Corrida Não aconteceu e fui cobrado,Solução do problema,Não,0,
360287970260923304,87966016584799.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,1,
360287970260923334,87966017224092.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260923464,87965529669497.00,HELP CENTER,Pop,passenger,550175307,PagameNão duplicado na fatura,Solução do problema,Não,0,
360287970260924364,87966013380536.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Não,1,
360287970260924463,87966018239536.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Não,0,
360287970260924645,0.00,PHONE,Pop,driver,550172459,Como funcionam os m¨¦todos de pagameNão?,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260925522,87966017755647.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Tempo de espera para ser chamado,Não,8,
360287970260926340,87966008544661.00,HELP CENTER,Taxi,passenger,550175311,PagameNão duplicado na fatura,Solução do problema,Não,3,
360287970260926376,87966010166816.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,2,
360287970260928218,0.00,CAT,Pop,driver,550172751,Não consigo cadastrar meu veículo,Solução do problema,Sim,9,
360287970260928509,0.00,PHONE,Pop,driver,550172303,Não estou recebeNão chamadas,Solução do problema,Não,1,
360287970260929196,0.00,PHONE,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,Tempo de espera para ser chamado,Sim,10,
360287970260929206,0.00,PHONE,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Não,5,
360287970260929626,87966018757715.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,9,
360287970260929653,87966014240202.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,
360287970260929750,87966013108153.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,
360287970260929849,87966015218283.00,PHONE,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,
360287970260930178,87966016614870.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Não,7,
360287970260930268,87966016761694.00,HELP CENTER,Pop,passenger,550174899,veículo em mau estado,Solução do problema,Não,2,
360287970260930320,87966016385855.00,HELP CENTER,Pop,passenger,960000176,Paguei a mais no carro ou driver sem troco,Tempo de espera para ser chamado,Sim,9,
360287970260930555,87966013339714.00,CAT,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,
360287970260930798,87966011787733.00,HELP CENTER,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Sim,10,
360287970260930928,87965900468168.00,SELF HELP,Compartilha,passenger,960001786,Corrida Não aconteceu e fui cobrado,Solução do problema,Sim,10,
360287970260930960,87966016154564.00,PHONE,Pop,passenger,550175331,achados e perdidos,Solução do problema,Sim,10,
360287970260931037,87966014015492.00,SELF HELP,Taxi,passenger,960000172,Não seguiu a rota,AtendimeNão da equipe 99|Solução do problema,Não,2,
360287970260931817,87966009383098.00,PHONE,Pop,driver,550172303,Não estou recebeNão chamadas,AtendimeNão da equipe 99,Não,7,
360287970260931827,87966014610350.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,
360287970260932061,87965991143927.00,PHONE,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Não,8,
360287970260932327,87966016046633.00,HELP CENTER,Pop,passenger,960010960,Problemas de conex?o do motorista (GPS/Internet),AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,9,
360287970260932412,87966016666358.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,
360287970260932656,87965862056725.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Não,0,
360287970260932748,0.00,PHONE,Pop,driver,960010738,Como funciona a parceria de locadora de veículos?,AtendimeNão da equipe 99,Não,10,
360287970260932832,0.00,CAT,Pop,driver,550173123,Entrega de brinde,AtendimeNão da equipe 99,Sim,10,
360287970260933059,87965448164931.00,HELP CENTER,Pop,passenger,550175307,PagameNão duplicado na fatura,Solução do problema,Não,0,
360287970260933759,87966017817034.00,HELP CENTER,Pop,driver,960011846,Passageiro Não apareceu,Tempo de espera para ser chamado,Sim,9,
